chembl_id,canonical_smiles,disease,pchembl,target_name,mol,ecfp,scaffold_rdkit,mol_wt,logp,hbd,hba,tpsa,rotatable_bonds,drug_likeness_pass
CHEMBL414017,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,MALARIA,7.739928612014925,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8C9E0>,[0 0 0 ... 0 0 0],c1ccc(CNc2ccc3ncncc3c2)cc1,334.21000000000004,3.7131000000000007,3,5,89.85,3,True
CHEMBL413323,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N2CCN(C)CC2)c1,MALARIA,4.930533029871539,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CA50>,[0 0 0 ... 0 0 0],c1cc(N=NN2CCNCC2)cc(-c2cncnc2)c1,374.8800000000002,2.7699000000000016,2,7,109.01999999999998,4,True
CHEMBL414640,CSC[C@H](NC(=O)COc1cccc2cnccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,MALARIA,6.0,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CAC0>,[0 1 0 ... 0 0 0],O=C(COc1cccc2cnccc12)NCC(=O)NC(CC(=O)N1CCSC1)Cc1ccccc1,667.854,2.3660000000000005,4,9,149.96,13,False
CHEMBL414179,O=S1(=O)C2=C(O)CC(c3ccc(Cl)cc3)CC2=Nc2ccc(F)cc21,MALARIA,5.301029995663981,Falcipain,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CB30>,[0 0 0 ... 0 0 0],O=S1(=O)C2=CCC(c3ccccc3)CC2=Nc2ccccc21,377.8240000000001,4.686100000000002,1,4,66.73,1,True
CHEMBL412659,Cc1cc(N2CCOCC2)nc2c(C)cc(Cc3cnc(N)nc3N)cc12,MALARIA,5.756077439944282,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CBA0>,[0 0 0 ... 0 0 0],c1ncc(Cc2ccc3nc(N4CCOCC4)ccc3c2)cn1,364.4530000000001,2.23344,2,7,103.17999999999999,3,True
CHEMBL411607,CSC[C@H](NC(=O)Cc1ccccc1O)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,MALARIA,7.795880017344075,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CC10>,[0 1 0 ... 0 0 0],O=C(Cc1ccccc1)NCC(=O)NC(CC(=O)N1CSCC1C(=O)NC1CCc2ccccc21)Cc1ccccc1,720.9140000000001,2.3255000000000003,6,9,168.3,13,False
CHEMBL414689,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OC(=O)c2ccc3ccccc3c21,MALARIA,4.886056647693163,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CC80>,[0 1 0 ... 0 0 0],O=C1OC(c2ccccc2)(c2ccccc2)c2c1ccc1ccccc21,480.6040000000002,7.576940000000008,2,4,66.75999999999999,4,False
CHEMBL418492,COc1cc(Cc2cnc(N)nc2N)cc2c1NC(C)(C)C=C2C,MALARIA,7.292513326014591,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CCF0>,[0 0 0 ... 0 0 0],C1=Cc2cc(Cc3cncnc3)ccc2NC1,325.4160000000001,2.8478000000000003,3,6,99.08,3,True
CHEMBL411155,CSC[C@H](NC(=O)c1cc(=O)c2ccccc2o1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,MALARIA,8.045757490560675,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CD60>,[0 1 0 ... 0 0 0],O=C(CNC(=O)c1cc(=O)c2ccccc2o1)NC(CC(=O)N1CSCC1C(=O)NC1CCc2ccccc21)Cc1ccccc1,758.9190000000001,2.797400000000001,5,10,178.28,12,False
CHEMBL413990,Nc1nc(N)c2c(OCC3CCN(C(=O)c4cccc(Cl)c4)CC3)cccc2n1,MALARIA,3.903089986991944,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CDD0>,[0 0 0 ... 0 0 0],O=C(c1ccccc1)N1CCC(COc2cccc3ncncc23)CC1,411.89300000000014,3.378800000000002,2,6,107.36,4,True
CHEMBL418769,Nc1ncc(Cc2ccc(C(F)(F)F)cc2)c(N)n1,MALARIA,7.689944262249108,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CE40>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,268.24199999999996,2.2506,2,4,77.82,2,True
CHEMBL418961,CCCCNC(=O)CC(O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)COc1ccc2ccccc2c1,MALARIA,4.522878745280337,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CEB0>,[0 1 0 ... 0 0 0],c1ccc2ccccc2c1,542.6770000000004,2.1671000000000014,5,6,159.85,17,False
CHEMBL411871,O=C1OC(c2ccc(O)c(F)c2)(c2ccc(O)c(F)c2)c2ccc3ccccc3c21,MALARIA,3.962573502059376,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CF20>,[0 0 0 ... 0 0 0],O=C1OC(c2ccccc2)(c2ccccc2)c2ccc3ccccc3c21,404.3680000000001,4.991500000000005,2,4,66.76,2,True
CHEMBL417095,Nc1ncc(Cc2cccc(Cl)c2)c(N)n1,MALARIA,6.139997578098902,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8CF90>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,234.69,1.8852,2,4,77.82,2,True
CHEMBL416373,CCCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1cc(OC)c(OC)c(OC)c1,MALARIA,7.065619020893974,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D000>,[0 0 0 ... 0 0 0],c1ccc(COc2ccc(Cc3cncnc3)cc2)cc1,468.5540000000003,4.015500000000003,2,9,123.97000000000001,12,True
CHEMBL420755,COc1cc2c(c3c1OCO3)[C@H](C)N(Cc1cnc(N)nc1N)CC2,MALARIA,6.910799329233122,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D070>,[0 0 0 ... 0 1 0],c1ncc(CN2CCc3ccc4c(c3C2)OCO4)cn1,343.38700000000017,1.4975999999999998,2,8,108.75,3,True
CHEMBL416177,Cc1ccc(Cc2cnc(N)nc2N)cc1,MALARIA,6.1550004988084,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D0E0>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,214.27200000000002,1.54022,2,4,77.82,2,True
CHEMBL418347,COc1cc(Cc2cnc(N)nc2N)cc(OCCCC(=O)O)c1OC,MALARIA,10.455931955649724,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D150>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,362.3860000000002,1.4925999999999997,3,8,142.80999999999997,9,True
CHEMBL422395,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,MALARIA,6.040958607678906,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D1C0>,[0 1 0 ... 0 0 0],O=c1nc[nH]c2ccc(CNc3ccccc3)cc12,477.4770000000002,1.1929,5,7,178.70999999999995,10,True
CHEMBL420393,COc1cc(OC)cc(C(=O)OCc2ccc3nc(N)nc(N)c3c2)c1,MALARIA,6.455931955649724,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D230>,[0 0 0 ... 0 0 0],O=C(OCc1ccc2ncncc2c1)c1ccccc1,354.3660000000001,2.1684,2,8,122.58,5,True
CHEMBL420812,COc1cccc(C2CC3=Nc4ccc(Cl)cc4SC3=C(O)C2)c1OC,MALARIA,5.0,Falcipain,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D2A0>,[0 0 0 ... 0 0 0],C1=C2Sc3ccccc3N=C2CC(c2ccccc2)C1,387.8880000000002,5.882600000000004,1,5,51.05,3,False
CHEMBL418502,Nc1nc(O)c2c(CNc3cc(Cl)ccc3Cl)c[nH]c2n1,MALARIA,4.6020599913279625,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D310>,[0 0 0 ... 0 0 0],c1ccc(NCc2c[nH]c3ncncc23)cc1,324.17100000000005,3.164600000000001,4,5,99.85000000000001,3,True
CHEMBL417562,C#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(N)=O)cc1,MALARIA,4.139063379299906,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D380>,[0 0 0 ... 0 0 0],c1ccc(NCc2ccc3ncncc3c2)cc1,347.37800000000004,1.6562999999999999,3,6,118.36000000000001,5,True
CHEMBL416261,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)NCc4ccc(Cl)c(Cl)c4)C(=O)O)cc3)cnc2n1,MALARIA,6.886056647693163,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D3F0>,[0 1 0 ... 0 0 0],O=C(CCCNC(=O)c1ccc(NCc2cnc3ncncc3n2)cc1)NCc1ccccc1,598.4510000000002,2.7827,6,10,211.12999999999994,11,False
CHEMBL418763,COc1cc(Cc2cnc(N)nc2N)cc(OCCC(=O)O)c1Br,MALARIA,9.230032198670555,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D460>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,397.2290000000001,1.8563999999999994,3,7,133.57999999999998,7,True
CHEMBL419087,Cc1nc(N)c2nc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,MALARIA,4.698970004336019,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D4D0>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,453.45900000000023,0.9946200000000004,4,9,184.51999999999998,9,True
CHEMBL418584,COCCOc1ccc(Cc2cnc(N)nc2N)cc1,MALARIA,6.2249986852561685,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D540>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,274.32399999999996,1.2570000000000001,2,6,96.28,6,True
CHEMBL416193,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)CCC(=O)O)C(=O)O)cc3)cnc2n1,MALARIA,7.494850021680094,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D5B0>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,525.5260000000004,0.14050000000000135,7,11,248.42999999999995,13,False
CHEMBL418865,CCc1cc(Cc2cnc(N)nc2N)cc(C(C)CC)c1N,MALARIA,7.1249387366083,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D620>,[0 1 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,299.4220000000001,2.889900000000001,3,5,103.83999999999999,5,True
CHEMBL417461,CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(Cl)c2)c1,MALARIA,7.179995693191682,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D690>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1cccc(COc2ccccc2)c1,357.845,3.1045000000000016,2,6,89.22999999999999,4,True
CHEMBL420721,CCOc1ccc2nc(N)nc(N)c2c1Sc1ccc(C(C)(C)C)cc1,MALARIA,6.665155645971896,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D700>,[0 0 0 ... 0 0 0],c1ccc(Sc2cccc3ncncc23)cc1,368.5060000000001,4.641600000000002,2,6,87.05,4,True
CHEMBL417833,Cc1cc(Cc2cnc(N)nc2N)cc(C)c1O,MALARIA,6.279014255846261,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D770>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,244.29799999999997,1.5542399999999998,3,5,98.05,2,True
CHEMBL416552,CCCCCCc1nc(N)nc(N)c1-c1ccccc1,MALARIA,8.426935982160881,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D7E0>,[0 0 0 ... 0 0 0],c1ccc(-c2cncnc2)cc1,270.38,3.4308000000000005,2,4,77.82,6,True
CHEMBL420224,Cc1c(CNc2cc(Cl)c(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,MALARIA,7.481486060122112,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D850>,[0 0 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3c2)cc1,383.67000000000013,4.0699200000000015,3,6,102.74,3,True
CHEMBL419946,Nc1nc(N)c2cc(COC(=O)c3ccc(C(=O)N[C@@H](CCCC(=O)O)C(=O)O)cc3)ccc2n1,MALARIA,6.795880017344075,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D8C0>,[0 1 0 ... 0 0 0],O=C(OCc1ccc2ncncc2c1)c1ccccc1,481.46500000000026,1.5891000000000002,5,9,207.81999999999994,10,True
CHEMBL418861,NC(=S)/N=N/c1c(O)[nH]c2ccc(Br)cc12,MALARIA,4.528708288941061,Falcipain,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D930>,[0 0 0 ... 0 0 0],c1ccc2[nH]ccc2c1,299.1530000000001,2.9633000000000003,3,3,86.75999999999999,1,True
CHEMBL4517758,CC(=O)N1CC2CC(c3ccc(CCOc4cc(Cl)ccc4Cl)cc3)=C(C(=O)N(C)CCc3ccccc3)C(C1)N2,MALARIA,8.0,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8D9A0>,[0 0 0 ... 0 0 0],O=C(NCCc1ccccc1)C1=C(c2ccc(CCOc3ccccc3)cc2)CC2CNCC1N2,592.5670000000002,5.662200000000007,1,4,61.88,9,False
CHEMBL421053,COc1cc(NCC2CNc3nc(N)nc(N)c3C2C)cc(OC)c1OC,MALARIA,5.431798275933005,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DA10>,[0 0 0 ... 0 0 0],c1ccc(NCC2CNc3ncncc3C2)cc1,374.44500000000016,1.9240999999999997,4,9,129.57,6,True
CHEMBL418741,COc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,MALARIA,7.289967300934246,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DA80>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1cccc(COc2ccccc2)c1,353.4260000000001,2.4597000000000007,2,7,98.46,5,True
CHEMBL420172,Cc1c(Sc2ccc(Cl)cc2)[nH]c2nc(N)nc(N)c12,MALARIA,4.721246399047171,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DAF0>,[0 0 0 ... 0 0 0],c1ccc(Sc2cc3cncnc3[nH]2)cc1,305.79400000000004,3.2353199999999998,3,5,93.61,2,True
CHEMBL417746,Nc1nc(N)c2nc(CNc3ccc4ccccc4c3)ccc2n1,MALARIA,6.6777807052660805,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DB60>,[0 0 0 ... 0 0 0],c1ccc2cc(NCc3ccc4ncncc4n3)ccc2c1,316.36800000000005,2.9545000000000012,3,6,102.74,3,True
CHEMBL420384,CCCCCCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1,MALARIA,4.393639922791079,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DBD0>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,372.5130000000001,4.3698000000000015,2,6,96.28,12,True
CHEMBL420332,COc1cc(CNCC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,MALARIA,4.8145122753205145,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DC40>,[0 0 0 ... 0 0 0],c1ccc(CNCC2CCc3ncncc3C2)cc1,373.45700000000016,1.5615000000000006,3,8,117.54,7,True
CHEMBL416376,COc1cc(COc2ccc(Cc3cnc(N)nc3N)cc2)cc(OC)c1OC,MALARIA,6.891258027893047,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DCB0>,[0 0 0 ... 0 0 0],c1ccc(COc2ccc(Cc3cncnc3)cc2)cc1,396.4470000000002,2.8366000000000007,2,8,114.74000000000001,8,True
CHEMBL4518023,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)c(Oc2ccc(Cl)cc2)cc1S(=O)(=O)O,MALARIA,7.301029995663981,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DD20>,[0 0 0 ... 0 0 0],O=C(Nc1ccccc1)Nc1ccc(Oc2ccccc2)cc1,522.1930000000002,6.9832000000000045,3,4,104.73,5,False
CHEMBL419055,CCc1nc(N)nc(N)c1Cc1cc(OC)c(OC)c(OC)c1,MALARIA,6.353809931114384,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DD90>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,318.37700000000007,1.8199999999999998,2,7,105.51,6,True
CHEMBL421973,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)Nc4cccc(C(=O)O)c4)C(=O)O)cc3)cnc2n1,MALARIA,7.494850021680094,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DE00>,[0 1 0 ... 0 0 0],O=C(CCCNC(=O)c1ccc(NCc2cnc3ncncc3n2)cc1)Nc1ccccc1,559.5430000000002,1.4963999999999995,7,11,248.42999999999995,11,False
CHEMBL418165,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCN)C(=O)O)cc1,MALARIA,7.036571645525154,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DE70>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,453.5070000000003,0.5326000000000011,5,10,199.26,10,True
CHEMBL418293,COc1cc(Cc2cnc(N)nc2N)cc2c1NC(C)(CF)C(F)=C2C,MALARIA,8.698970004336019,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DEE0>,[0 0 0 ... 0 0 0],C1=Cc2cc(Cc3cncnc3)ccc2NC1,361.39600000000013,3.0946000000000016,3,6,99.08,4,True
CHEMBL423434,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Oc1ccc(N)cc1,MALARIA,8.200659450546418,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DF50>,[0 0 0 ... 0 0 0],c1ccc(Oc2ccc(Cc3cncnc3)cc2)cc1,367.4090000000001,2.6235,3,8,131.53,6,True
CHEMBL425048,Nc1nc(N)c(-c2ccc(NCc3ccc(Cl)cc3)cc2)c(COCc2ccccc2)n1,MALARIA,6.522878745280337,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8DFC0>,[0 0 0 ... 0 0 0],c1ccc(CNc2ccc(-c3cncnc3COCc3ccccc3)cc2)cc1,445.9540000000002,5.290300000000004,3,6,99.08,8,False
CHEMBL4518375,O=C(Cc1ccccc1)N(Cc1ccccc1)C1CNCC1N(Cc1ccccc1)C(=O)Cc1ccccc1,MALARIA,6.259637310505756,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E030>,[0 0 0 ... 0 0 0],O=C(Cc1ccccc1)N(Cc1ccccc1)C1CNCC1N(Cc1ccccc1)C(=O)Cc1ccccc1,517.6730000000002,4.869800000000004,1,3,52.650000000000006,10,False
CHEMBL427605,Nc1nc(N)c2c(Sc3ccc(Cl)c(Cl)c3)cccc2n1,MALARIA,6.699991797446187,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E0A0>,[0 0 0 ... 0 0 0],c1ccc(Sc2cccc3ncncc23)cc1,337.235,4.252200000000001,2,5,77.82,2,True
CHEMBL425506,COc1cc(Cc2cnc(N)nc2N)ccc1OCCNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,MALARIA,6.566030674554607,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E110>,[0 0 0 ... 0 0 0],O=S(=O)(c1ccccc1)c1ccc(NCCOc2ccc(Cc3cncnc3)cc2)cc1,520.6150000000004,3.1463,4,10,168.47,10,False
CHEMBL421959,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccccc1)C3,MALARIA,4.8979400086720375,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E180>,[0 0 0 ... 0 0 0],c1ccc(CN2CCc3nc4ncncc4cc3C2)cc1,306.373,1.7474999999999996,2,6,93.94999999999999,2,True
CHEMBL423381,Nc1nc(N)c2nc(CN3c4ccccc4Oc4ccccc43)cnc2n1,MALARIA,5.535290537142854,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E1F0>,[0 0 0 ... 0 0 0],c1ccc2c(c1)Oc1ccccc1N2Cc1cnc2ncncc2n1,357.37700000000007,3.028200000000001,2,8,116.07,2,True
CHEMBL421712,CCc1nc(N)nc(N)c1-c1ccc(NC)c(N)c1,MALARIA,4.823908740944319,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E260>,[0 0 0 ... 0 0 0],c1ccc(-c2cncnc2)cc1,258.329,1.4942999999999997,4,6,115.86999999999999,3,True
CHEMBL423558,COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC,MALARIA,5.214700068261718,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E2D0>,[0 0 0 ... 0 0 0],c1ccc(CCC2CNc3ncncc3C2)cc1,359.4300000000002,1.8837999999999995,3,8,117.54,6,True
CHEMBL423560,COc1cc2c(cc1OC)N(Cc1cnc3nc(N)nc(N)c3c1C)CC2,MALARIA,6.638272163982407,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E340>,[0 0 0 ... 0 0 0],c1ccc2c(c1)CCN2Cc1cnc2ncncc2c1,366.4250000000002,2.07752,2,8,112.41,4,True
CHEMBL424647,CC1=C2C(=O)NC(N)N=C2N(C)C=C1,MALARIA,4.828788659588897,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E3B0>,[0 0 0 ... 0 0 0],O=C1NCN=C2NC=CC=C12,192.222,-0.4673999999999996,2,4,70.72,0,True
CHEMBL421594,COc1ccc(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1,MALARIA,5.620000528471499,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E420>,[0 0 0 ... 0 0 0],c1ccc(-c2nc3cncnc3[nH]2)cc1,286.295,1.2015,3,7,124.96,3,True
CHEMBL425893,COc1ccc(C#CCCCC(=O)O)cc1Cc1cnc2nc(N)nc(N)c2c1C,MALARIA,8.610201754371086,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E490>,[0 0 0 ... 0 0 0],c1ccc(Cc2cnc3ncncc3c2)cc1,405.45800000000014,2.7034200000000004,3,7,137.24,6,True
CHEMBL424135,COc1ccc(OC)c(NCc2cnc3nc(N)nc(N)c3c2)c1,MALARIA,5.801029995663981,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E500>,[0 0 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3c2)cc1,326.36000000000007,1.8184999999999998,3,8,121.2,5,True
CHEMBL422316,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C3,MALARIA,5.895242492728684,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E570>,[0 1 0 ... 0 0 0],c1ccc(CN2CCc3nc4ncncc4cc3C2)cc1,479.49700000000024,0.7952999999999998,5,9,197.64999999999995,8,True
CHEMBL424170,CCC(C)(C)n1c(C)cc2c3c(N)nc(N)nc3ccc21,MALARIA,10.27334082997648,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E5E0>,[0 0 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,283.37899999999996,3.20242,2,5,82.75,2,True
CHEMBL424926,CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCCCC(C)Nc3cc(OC)cc4cccnc34)cc2)cc1)C(C)CC,MALARIA,6.987162775294828,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E650>,[0 1 0 ... 0 0 0],O=C(CNC(=O)CNC(=O)c1ccc(Oc2ccccc2)cc1)NCCCCNc1cccc2cccnc12,1051.3839999999996,8.450800000000008,8,11,238.20999999999998,32,False
CHEMBL424113,Nc1nc(N)c2nc(CN(c3ccccc3)c3ccccc3)cnc2n1,MALARIA,5.414869142302521,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E6C0>,[0 0 0 ... 0 0 0],c1ccc(N(Cc2cnc3ncncc3n2)c2ccccc2)cc1,343.39400000000006,2.922500000000001,2,7,106.83999999999999,4,True
CHEMBL423123,Nc1nc(N)c2cc(NCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,MALARIA,8.065501548756432,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E730>,[0 1 0 ... 0 0 0],c1ccc(CNc2ccc3ncncc3c2)cc1,438.4440000000002,1.4541,6,8,193.54999999999995,9,False
CHEMBL422005,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCO)n1,MALARIA,6.601366229584642,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E7A0>,[0 0 0 ... 0 0 0],c1ccc(-c2cncnc2)cc1,278.74299999999994,1.8862999999999999,3,5,98.05,4,True
CHEMBL422095,Cc1nc(N)nc(N)c1-c1cccc2ccccc12,MALARIA,4.251811972993799,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E810>,[0 0 0 ... 0 0 0],c1ccc2c(-c3cncnc3)cccc2c1,250.30500000000004,2.7696200000000015,2,4,77.82,1,True
CHEMBL421896,CCCCCCOc1ccc(CC2CN=C(N)N=C2N)cc1,MALARIA,6.069998998990925,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC8E880>,[0 0 0 ... 0 0 0],C1=NC=NCC1Cc1ccccc1,302.422,2.4898999999999996,2,5,85.99,8,True
