chembl_id,canonical_smiles,disease,pchembl,target_name,mol,ecfp,scaffold_rdkit,mol_wt,logp,hbd,hba,tpsa,rotatable_bonds,drug_likeness_pass
CHEMBL5605691,Cc1c(C(=O)Nc2cc(CCCN)ccn2)cc(C2CC2)n1C,DENGUE,4.462508322709204,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823BC0>,[0 0 0 ... 0 0 0],O=C(Nc1ccccn1)c1c[nH]c(C2CC2)c1,312.4170000000001,2.7495200000000013,2,4,72.94,6,True
CHEMBL5598610,CC(C)NC(=O)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,DENGUE,4.46387101424108,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823C30>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)c2cn[nH]c2c1,383.8830000000001,3.497300000000001,4,4,81.84,5,True
CHEMBL5598611,Cn1cc2cc(Cl)cc(C(=O)Nc3ccc4c(c3)CNC4)c2n1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823CA0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2c[nH]nc12,326.7870000000001,3.0822000000000003,2,4,58.95,2,True
CHEMBL5598615,O=C(Nc1ccc2c(c1)CNC2)c1cc(Br)cc2ccccc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823D10>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2ccccc12,367.24600000000004,4.457800000000002,2,2,41.13,2,True
CHEMBL5605985,CC(C)(c1nc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(F)cc2[nH]1)S(C)(=O)=O,DENGUE,4.794011149247548,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823D80>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]cnc12,416.47800000000007,2.837200000000001,3,5,103.94999999999999,4,True
CHEMBL5606160,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]c(-c3ccccc3)nc12,DENGUE,5.435097327470795,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823DF0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,372.403,4.224500000000002,3,3,69.81,3,True
CHEMBL297884,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,DENGUE,6.920818753952375,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823E60>,[0 1 1 ... 0 0 0],O=C(NC1CCCCCC=CC2CC2NC(=O)C2CC(Oc3cc(-c4cscn4)nc4ccccc34)CN2C1=O)OC1CCCC1,774.941,6.052700000000005,4,11,181.31,9,False
CHEMBL1170408,C=CCCCS(=O)(=O)NC(=O)[C@H](CCC)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)c1ccc(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)c(C=C)c1,DENGUE,6.799299729609228,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823ED0>,[0 1 0 ... 0 0 0],c1ccc(Oc2cc(-c3ccccc3)nc3ccccc23)cc1,870.082,8.139500000000007,4,10,191.11999999999998,19,False
CHEMBL2063090,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,DENGUE,9.064798047360489,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823F40>,[0 0 1 ... 0 0 1],O=C1NCC(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2CCCCCC2CC2O1,766.9180000000002,3.3019000000000016,3,11,195.22,7,False
CHEMBL3125620,CC(C)(C)NC(=O)Nc1nc(Cl)c(-c2ccc(-c3cccnc3)cc2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,DENGUE,5.818156412055227,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50040>,[0 0 0 ... 0 0 0],O=C(Cn1c(-c2ccc(-c3cccnc3)cc2)cncc1=O)Nc1ccccc1C(=O)NS(=O)(=O)c1ccccc1,782.2010000000002,6.321900000000005,4,9,181.24999999999997,9,False
CHEMBL3125635,Cc1c(Cl)nc(NC(=O)NC(C)(C)C)c(=O)n1C(C(=O)Nc1ccccc1C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,DENGUE,5.8996294548824375,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC500B0>,[0 1 0 ... 0 0 0],O=C(NS(=O)(=O)c1ccccc1)c1ccccc1NC(=O)C(c1ccccc1)n1ccncc1=O,719.1420000000003,5.490720000000005,4,8,168.35999999999999,8,False
CHEMBL3120476,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(CC)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.429118384862106,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50120>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,903.156,5.685700000000005,3,11,185.57,10,False
CHEMBL3120477,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(CC3CC3)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.763621775341392,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50190>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCN(CC4CC4)CC3)c2CCCCCC2CC2O1,929.1939999999998,6.075800000000006,3,11,185.57,11,False
CHEMBL3120478,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(CCOC)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.290187319556129,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50200>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,933.1819999999999,5.312200000000006,3,12,194.79999999999998,12,False
CHEMBL3120475,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCNCC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.861769097913378,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50270>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,875.1020000000001,4.953400000000005,4,11,194.35999999999999,9,False
CHEMBL3120488,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OCCCNC1CCC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.522878745280336,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC502E0>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OCCCNC3CCC3)c2CCCCCC2CC2O1,903.156,5.733600000000005,4,11,194.35999999999999,13,False
CHEMBL3120482,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(CCF)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,8.83167008827279,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50350>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,921.146,5.635300000000005,3,11,185.57,11,False
CHEMBL3120474,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(C(=O)OC(C)(C)C)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,7.855081936578989,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC503C0>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,975.2189999999999,6.600900000000006,3,12,211.86999999999998,9,False
CHEMBL3120479,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(CCOC(F)(F)F)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.09909241570928,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50430>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,987.152,6.202200000000006,3,12,194.79999999999998,12,False
CHEMBL3120480,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(CCS(C)(=O)=O)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,8.55129643016921,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC504A0>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,981.2479999999999,4.710400000000006,3,13,219.70999999999998,12,False
CHEMBL3120481,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(CC(F)(F)F)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,7.736384891181235,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50510>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,957.1260000000001,6.228100000000006,3,11,185.57,10,False
CHEMBL3120492,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OCCCN1CCN(C)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.502621527706186,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50580>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OCCCN3CCNCC3)c2CCCCCC2CC2O1,932.1979999999998,4.838900000000007,3,12,188.81,12,False
CHEMBL3120493,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCN(C)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.306661358019582,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC505F0>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCNCC3)c2CCCCCC2CC2O1,889.129,5.295600000000005,3,11,185.57,9,False
CHEMBL3120490,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OCCCN1CC(F)(F)C1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,8.792513326014591,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50660>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OCCCN3CCC3)c2CCCCCC2CC2O1,925.109,5.542400000000005,3,11,185.57,12,False
CHEMBL3120491,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OCCCN1CCOCC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.00222627526243,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC506D0>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OCCCN3CCOCC3)c2CCCCCC2CC2O1,919.1549999999999,4.9237000000000055,3,12,194.79999999999998,12,False
CHEMBL3120169,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OCCCNC1CC(F)(F)C1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.457533212531642,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50740>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OCCCNC3CCC3)c2CCCCCC2CC2O1,939.1360000000001,5.978800000000005,4,11,194.35999999999999,13,False
CHEMBL3120483,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OC1CCOCC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,8.576275368750412,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC507B0>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OC3CCOCC3)c2CCCCCC2CC2O1,876.0860000000001,5.380400000000004,3,11,191.56,9,False
CHEMBL3120489,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OCCCN1CC(F)C1)O2)C(=O)NS(=O)(=O)C1(C)CC1,DENGUE,9.057800587221656,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50820>,[0 0 1 ... 0 0 1],O=C1NC(C2CCCCC2)C(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3c(OCCCN3CCC3)c2CCCCCC2CC2O1,907.119,5.245200000000005,3,11,185.57,12,False
CHEMBL3125169,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,DENGUE,6.7447274948966935,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50890>,[0 1 0 ... 0 0 0],O=C(Cc1ccc(Oc2ccnc(-c3ccccc3)n2)cc1)Nc1cccc(C(=O)NS(=O)(=O)c2ccccc2)c1,803.816,7.929500000000007,3,10,174.90999999999997,12,False
CHEMBL3125043,C=Cc1cc([C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,DENGUE,6.958607314841775,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50900>,[0 1 0 ... 0 0 0],O=C(Cc1ccc(Oc2ccnc(-c3ccccc3)n2)cc1)Nc1cccc(C(=O)NS(=O)(=O)c2ccccc2)c1,916.9760000000001,8.460400000000007,4,11,204.00999999999993,14,False
CHEMBL3125634,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,DENGUE,6.494850021680094,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50970>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)Nc1ccccc1C(=O)NS(=O)(=O)c1ccccc1,739.2170000000003,6.105800000000006,4,8,168.35999999999999,10,False
CHEMBL3740727,N=C(N)NCCC[C@H](NC(=O)c1nccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,DENGUE,5.786747947803604,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC509E0>,[0 1 0 ... 0 0 0],O=C(CNC(=O)CNC(=O)c1nccs1)NCc1ccc(OCc2ccccc2)cc1,719.7910000000004,2.0591700000000053,8,9,240.43,19,False
CHEMBL3797556,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)NC2(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)CC(OCc3ccccc3)C2)c1=O,DENGUE,7.698970004336019,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50A50>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)NC1(C(=O)NS(=O)(=O)c2ccccc2)CC(OCc2ccccc2)C1,823.3350000000002,6.087700000000006,4,9,177.58999999999997,13,False
CHEMBL3797877,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2ccccc2C(=O)O)c1=O,DENGUE,7.769551078621726,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50AC0>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)Nc1ccccc1,532.0410000000003,4.666500000000004,4,6,142.42000000000002,8,False
CHEMBL3799672,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)c1=O,DENGUE,7.221848749616356,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50B30>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccccc2)cc1,739.2170000000003,6.105800000000005,4,8,168.35999999999999,10,False
CHEMBL3798789,CC(C)(C)NC(=O)Nc1nc(Cl)c(Cc2cccc3ccccc23)n(CC(=O)Nc2ccccc2S(=O)(=O)NC(=O)c2ccc(C(F)(F)F)cc2)c1=O,DENGUE,7.522878745280337,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50BA0>,[0 0 0 ... 0 0 0],O=C(Cn1c(Cc2cccc3ccccc23)cncc1=O)Nc1ccccc1S(=O)(=O)NC(=O)c1ccccc1,769.2020000000002,6.336900000000004,4,8,168.35999999999999,9,False
CHEMBL3799248,CC(C)(C)NC(=O)Nc1nc(Cl)c(Cc2cccc3ccccc23)n(CC(=O)Nc2cccc(S(=O)(=O)NC(=O)c3ccc(C(F)(F)F)cc3)c2)c1=O,DENGUE,7.221848749616356,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50C10>,[0 0 0 ... 0 0 0],O=C(Cn1c(Cc2cccc3ccccc23)cncc1=O)Nc1cccc(S(=O)(=O)NC(=O)c2ccccc2)c1,769.2020000000002,6.336900000000005,4,8,168.35999999999999,9,False
CHEMBL3797530,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCc2ccccc2)n(CC(=O)Nc2ccccc2S(=O)(=O)NC(=O)c2ccc(C(F)(F)F)cc2)c1=O,DENGUE,7.397940008672037,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50C80>,[0 0 0 ... 0 0 0],O=C(Cn1c(CCc2ccccc2)cncc1=O)Nc1ccccc1S(=O)(=O)NC(=O)c1ccccc1,733.1690000000002,5.378100000000003,4,8,168.35999999999999,10,False
CHEMBL3800285,COC(=O)c1ccccc1NC(=O)Cn1c(CCC2CCCCC2)c(Cl)nc(NC(=O)NC(C)(C)C)c1=O,DENGUE,7.823908740944319,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50CF0>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)Nc1ccccc1,546.0680000000002,4.754900000000004,3,7,131.42,8,False
CHEMBL3799099,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2ccc(CC(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)c1=O,DENGUE,7.619788758288394,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50D60>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)Nc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,753.2440000000004,6.034700000000005,4,8,168.35999999999999,11,False
CHEMBL3798865,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2cc(-c3cncnc3)ccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,DENGUE,7.522878745280337,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50DD0>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)Nc1cc(-c2cncnc2)ccc1C(=O)NS(=O)(=O)c1ccccc1,817.2910000000004,6.5628000000000055,4,10,194.14,11,False
CHEMBL3799333,CC(C)(C)NC(=O)Nc1nc(Cl)c(CCC2CCCCC2)n(CC(=O)Nc2cc(F)ccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,DENGUE,7.698970004336019,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50E40>,[0 0 1 ... 0 0 0],O=C(Cn1c(CCC2CCCCC2)cncc1=O)Nc1ccccc1C(=O)NS(=O)(=O)c1ccccc1,757.2070000000004,6.244900000000006,4,8,168.35999999999999,10,False
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,DENGUE,6.206875180566978,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50EB0>,[0 1 0 ... 0 0 0],O=C(NCCC1CCC1)C1NCC2CC21,546.6690000000003,-0.03269999999999418,5,6,179.8,11,False
CHEMBL3919119,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(CN)cc1)NC(=O)c1ccccc1)B(O)O,DENGUE,6.105683937315561,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50F20>,[0 1 0 ... 0 0 0],O=C(NCCc1ccccc1)c1ccccc1,454.3400000000001,-0.7535299999999955,8,6,186.57999999999996,12,False
CHEMBL3927196,CC(C)=CC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,DENGUE,6.808379643867388,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC50F90>,[0 1 0 ... 0 0 0],O=C(NCCC1CCC1)C1NCC2CC21,574.7190000000002,2.4076000000000013,3,7,164.97,12,False
CHEMBL3954962,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(OC(=O)C(F)(F)F)C(=O)NC1CC1,DENGUE,6.644548015097694,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC51000>,[0 1 1 ... 0 0 0],O=C(CCNC(=O)C1C2CCCC2CN1C(=O)CNC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)NC1CC1,804.8680000000003,1.607000000000006,5,10,217.89,17,False
CHEMBL3983582,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,DENGUE,6.1969813834132506,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC51070>,[0 1 1 ... 0 0 0],O=C(CNC(=O)C1C2CCCC2CN1C(=O)CNC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(=O)NC1CC1,706.8450000000001,0.7020000000000055,5,9,208.66,16,False
